mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Frantic,No Class,A Collection of Pop Classics,Reagan Youth,5NMnpiXpslafTY8vxCOGOZ,1994-07-22,0,94440,0.341,0.0571,0.656,5.27e-05,0.19,0.404,-14.174,0.368,206.195,2,4
Frantic,Herança,Brasil,Ratos De Porão,3xejcOVrLz3hE4j8Gds8iU,1989-09-01,18,111733,0.349,3.58e-06,0.968,0.645,0.0535,0.535,-8.362,0.115,122.008,11,1
Frantic,Rumors,Die Kreuzen,Die Kreuzen,2EXlXLfRmKXmDF3HDcPCPy,1984-06-07,0,109800,0.353,7.28e-05,0.907,0.0578,0.0568,0.734,-11.691,0.049,122.015,1,4
Frantic,Minds Are Controlled,Eye For An Eye,Corrosion Of Conformity,089GaizbL0UTM7ZCx78gPn,2012-11-06,0,95346,0.33,0.0198,0.989,0.0369,0.291,0.0386,-5.801,0.213,102.415,4,4
Frantic,Dead Cops / America's So Straight,Now More Than Ever,MDC,1PCW6YzvtsuNhGnBRmX3Og,2002,0,118973,0.325,0.00152,0.928,0.0,0.392,0.241,-9.68,0.124,116.572,6,4
Frantic,Kids of the Black Hole,Adolescents,Adolescents,7aDotQpUKpGFrOsrfQAxNc,1981,46,327066,0.441,0.00032,0.977,7.27e-06,0.0827,0.352,-7.529,0.0748,93.032,2,4
Frantic,Dicks Hate The Police,1980-1986,Dicks,3akjmPch80sHhzkfrqR5rX,1995,39,118893,0.292,0.000182,0.788,0.00136,0.366,0.488,-8.912,0.0375,183.088,2,4
Frantic,Civilization's Dying,Vicious Circle,Zero Boys,0dTAoGEUWv9dUXzRlVmSgN,1981,0,118226,0.469,0.00102,0.995,0.667,0.351,0.458,-1.852,0.13,101.104,11,4
Frantic,Sex Bomb - Generic,Generic,Flipper,2dO1E2njhLN8MLYLSKP3oa,1982-03-30,10,469320,0.237,0.114,0.995,0.877,0.402,0.0887,-4.785,0.149,129.833,11,4
Frantic,Give It Up,Pick Your King E.P. / Record Collectors Are Pretentious Assholes (The Fatal Erection Years: 1983-1986),Poison Idea,2G1Ow7PUsIo2mKes66niHX,2012-10-01,0,28474,0.353,1.01e-06,0.938,0.981,0.181,0.889,-6.663,0.0637,105.188,11,4
Frantic,Bleed for Me,"Plastic Surgery Disasters/In God We Trust, Inc.",Dead Kennedys,3AbYQi11L5RDO9QY6EjgOG,2001,31,204916,0.289,0.000194,0.962,7.77e-05,0.0946,0.118,-5.647,0.129,102.594,9,4
Frantic,"Look, Back & Laugh",Out of Step,Minor Threat,7oaSBiHGHVmPIHYaSstwhQ,1983,19,196480,0.266,0.00705,0.962,0.0344,0.191,0.508,-6.126,0.117,82.265,4,4
Frantic,Pain of Mind,Pain of Mind (Remastered),Neurosis,67iRviEYE18rw2nj3FXfnP,2018-05-25,14,185706,0.375,3.2e-06,0.97,0.00925,0.313,0.452,-6.834,0.157,120.614,11,4
Frantic,Devil Woman,More Fun Than an Open-Casket Funeral,The Accüsed,14u5iGxFHx8bdthWYZCyTO,1987-05-05,19,280573,0.565,0.000266,0.594,2.05e-05,0.136,0.658,-12.805,0.0665,133.69,2,4
Frantic,If You Get Bored,Mangled Demos from 1983,Melvins,2P0Vgq6U7gAgEyd7qqaNc7,2005-05-21,0,93266,0.227,2.58e-05,0.928,0.0173,0.129,0.351,-7.583,0.124,111.404,11,4
Frantic,Slip It In,Slip It In,Black Flag,4iX8iYTbkR3pHg0kfxHG4c,1984-12-01,41,377600,0.299,0.0112,0.886,0.0469,0.381,0.176,-14.021,0.0841,95.588,11,4
Frantic,Why,Why?,Discharge,7yH2VmHsaj9wnhDwzagXlV,1981-01-01,28,69586,0.26,1.42e-05,0.962,0.633,0.163,0.784,-3.641,0.0919,153.382,11,4
Frantic,It's The Limit,Before The Quarrel,Cro-Mags,1uxq5CUoUcCf8vGeeERBXw,2000,21,98377,0.299,6.69e-05,0.983,0.863,0.12,0.307,-5.078,0.192,139.453,4,4
Frantic,Back On The Map,Back On The Map,Slapshot,3SKuvUtQ0UvmOL30Y3DGnz,1986,20,185000,0.366,9.96e-06,0.654,1.28e-05,0.08,0.407,-14.352,0.0546,123.606,7,4
Frantic,California Pipeline,Murphy's Law,Murphy's Law,1hSmvNwWVyJwtgg7N1fyp2,1986,0,95426,0.264,1.63e-05,0.86,0.0185,0.0976,0.605,-9.259,0.0747,147.471,11,4
Frantic,Problem Child,Reagan's In,Wasted Youth,6PSolOW1CcFGSZALJECEvk,1981,38,126600,0.3,0.0128,0.836,0.243,0.133,0.361,-13.925,0.08,164.998,0,4
Frantic,Money Talks,Money Talks,Cryptic Slaughter,30UlWoHbHzsPgOlwaioqZt,1987,30,221040,0.269,0.000183,0.949,0.171,0.248,0.598,-6.029,0.122,171.083,6,4
Frantic,Escape and Run,Ourselves,7 Seconds,4BVLAJ1gx8083qdPAfrZXr,1988,18,172466,0.294,0.00376,0.631,2.46e-06,0.143,0.461,-10.756,0.037,88.974,7,4
Frantic,Mommy's Little Monster,Mommy's Little Monster,Social Distortion,1thjUa3PyXAzfrZTE6gdyk,1982-01-01,0,212933,0.153,0.000154,0.919,0.0,0.168,0.46,-4.686,0.0674,178.136,2,4
Frantic,Time to Die,Side B,Void,7lSQmgK6vxfWmnGSvVlZWc,2010-12-02,8,95946,0.225,4.52e-05,0.912,0.834,0.55,0.466,-7.886,0.0662,70.488,6,4
Frantic,Dom Ljuger,Kärnvapen Attack EP,Mob 47,7gjZLfVeXQy0E7K65esxv3,1984,23,63840,0.308,5.98e-06,0.923,5.63e-05,0.226,0.565,-3.984,0.344,125.376,8,4
Frantic,Watch It Burn,Nardcore Hardcore,Dr. Know,0UjJDlrnGMLbbqqsyU8E6J,1985,39,179533,0.222,5.08e-06,0.866,0.0399,0.373,0.626,-13.222,0.0458,180.117,9,4
Frantic,Reward,S/T,Meat Puppets,06BoxUJF6tpFsKxvj0uLEN,1982,11,71533,0.222,0.162,0.98,0.0236,0.36,0.0507,-5.984,0.108,121.847,4,4
Frantic,Ain't No Feeble Bastard,Why?,Discharge,09IzI41CTG5On9aqUvlsiw,1981-01-01,33,89346,0.375,4.13e-05,0.972,4.22e-05,0.183,0.493,-3.225,0.109,108.33,5,4
Frantic,Sitting Around At Home,Gorilla Biscuits,Gorilla Biscuits,2tuQR9vyBWZAc5yKk4EJLC,1988,22,102493,0.534,0.000253,0.671,0.000658,0.0642,0.651,-10.457,0.0329,105.604,9,4
Frantic,Human Cannonball,Locust Abortion Technician,Butthole Surfers,3b6A9CRGEIFU4NzSZt4rQY,1987,39,231946,0.443,0.00354,0.701,0.00123,0.0297,0.485,-8.464,0.0576,93.465,9,4
Frantic,Just to Get Away,Feel the Darkness (2018 Reissue),Poison Idea,58qpA3jFYsf3MttnLzEtlM,2018-07-20,25,151986,0.507,0.000519,0.976,0.000158,0.0708,0.707,-4.203,0.0746,106.896,2,4
Frantic,You Are (The Government),Suffer,Bad Religion,4uKMHiWSI5omiZrSAUjrH8,1988,42,81793,0.431,0.000358,0.976,0.0,0.207,0.916,-2.987,0.0393,140.305,1,4
Frantic,I'll Be Waiting,The Offspring,The Offspring,27LoqTcfCOKb642w08iKYK,1989-06-15,30,191600,0.34,0.00377,0.792,0.00113,0.284,0.534,-7.659,0.0536,114.726,2,4
Frantic,Society,EP Lp,Subhumans,6rjzqUB6w4OPnsy5WiePKo,1984-05-01,25,103266,0.23,0.158,0.995,0.0,0.231,0.17,-10.283,0.122,157.26,2,4
Frantic,Youth Of Today,Can't Close My Eyes,Youth Of Today,05zIKOwJezhBK6JS6OSZHi,1988,20,132960,0.298,5.16e-05,0.941,0.111,0.0702,0.431,-6.194,0.1,128.189,6,4
Frantic,Suicidal Maniac,Join The Army,Suicidal Tendencies,4msqNBGHuOZ59LOjGZITvV,1987,36,177600,0.213,5.74e-05,0.935,0.111,0.458,0.454,-9.658,0.109,193.369,9,4
Frantic,Jock-O-Rama,Frankenchrist,Dead Kennedys,0ZZVoJsILMNzykbGkpTooh,1985-12-21,37,246253,0.328,0.0126,0.923,0.0,0.257,0.341,-7.305,0.155,112.357,2,4
Frantic,All Systems Fail,The Punk Singles 1982-1985,The Varukers,46wdoLHePraC3VsKSWZwBb,1996,0,179533,0.09,1.12e-05,0.871,0.00949,0.0544,0.463,-7.244,0.0558,177.509,4,4
Frantic,How Low Can a Punk Get,Rock for Light,Bad Brains,4QuZoRlhPnEdK5RRP9XxKU,1983,25,109466,0.171,1.81e-05,0.995,0.812,0.191,0.171,-8.669,0.114,188.224,6,4
Frantic,Brats In Battalions,Brats In Battalions,Adolescents,508mUlVoPibtTHZt8keUcU,1987,21,153000,0.428,4.11e-05,0.934,0.0,0.314,0.578,-8.479,0.0823,142.972,9,4
Frantic,High Hopes,Gorilla Biscuits,Gorilla Biscuits,2C3q8kElxfujYlrC5mJ8R1,1988,35,144933,0.291,1.52e-05,0.731,0.254,0.0571,0.344,-11.84,0.0415,110.644,11,4
Frantic,Head,Food for Thought / Take It Back,Gray Matter,4LBCFhDkT7mzcLotHKFtf8,2010-12-01,2,443376,0.274,0.131,0.839,0.0588,0.189,0.138,-9.287,0.154,110.186,9,4
Frantic,Where Eagles Dare,Collection,Misfits,5LgiqEgpK54OfXC6947wbU,1986-01-01,60,128426,0.282,0.741,0.943,0.414,0.178,0.15,-7.746,0.121,182.381,2,4
Frantic,Hard Times,Before The Quarrel,Cro-Mags,2o3v9646q5cqBv5mdYXAYR,2000,44,96026,0.224,0.00326,0.996,0.896,0.0305,0.207,-4.578,0.131,214.396,9,4
Frantic,Flame Still Burns,We're Not In This Alone,Youth Of Today,4wvtx9kz2R9JWJJwN6hb15,1988,26,75400,0.388,0.00295,0.957,0.0,0.131,0.229,-4.628,0.171,119.407,8,4
Frantic,Anarchy Burger (Hold The Government),Peace Thru Vandalism (Re-Mastered),The Vandals,43UVZ8ZgNNuXOf0mTBeLSo,1982-10-05,0,114133,0.391,0.000461,0.935,0.0,0.219,0.171,-10.044,0.0816,140.412,2,4
Frantic,Surf Combat,Throb Throb,Naked Raygun,6bewUZ3nDUj3ChnoYTtfbN,1984-01-01,0,76506,0.499,0.00986,0.63,0.315,0.0764,0.66,-13.55,0.0364,97.796,11,4
Frantic,Modern Day Heroes,The Best of Battalion of Saints,Battalion Of Saints,1yUCkTjWo3HkogB0tPI5zy,1982-08-26,18,78946,0.321,0.000552,0.906,0.102,0.059,0.365,-4.457,0.175,137.384,9,4
Frantic,Tied Down - From Tied Down LP 1983,Total Recall,Negative Approach,55EXCw1p3xDWKIW1rGmIZg,1981,0,93200,0.435,0.017,0.929,0.0,0.327,0.248,-11.337,0.0904,81.819,1,4
Frantic,Mind Control,Negative FX/Last Rights,Negative FX & Last Rights,7GbXfaQb0yKE0xlNCt3auF,2006-01-29,20,89933,0.382,0.234,0.644,0.000377,0.0788,0.647,-9.169,0.0565,125.299,9,4
Frantic,It's Your Choice,Don't Forget the Struggle Don't Forget the Streets,Warzone,2sFQKzkE0K1otH0A5HZEUK,1987,23,110400,0.244,0.0603,0.949,0.63,0.337,0.62,-4.4,0.0809,140.657,5,4
Frantic,Use Your Head,Screaming for Change,Uniform Choice,4LXPil2Qaq1Jakh9zdJPwt,1986,30,82489,0.255,8.63e-05,0.949,5.13e-05,0.316,0.488,-4.448,0.18,157.676,0,4
Frantic,São Paulo,Tente Mudar o Amanhã,Cólera,4QKhx4OWW33KMpDz5zgxXv,1985-08-01,19,120524,0.237,6.86e-05,0.948,0.849,0.15,0.487,-8.428,0.116,70.281,9,4
Frantic,My Rules,Side B,Void,3rohEFWlY2fb9o7UesKViH,2010-12-02,7,56426,0.308,0.000882,0.816,0.93,0.576,0.591,-7.84,0.0914,100.631,10,4
Frantic,Smash Racism,The Punk Terrorist Anthology Vol. 2: 1986-1988,Nausea,5dWlhWwPgV6vtt6kGaXeYu,2005,28,150653,0.356,1.16e-05,0.982,0.91,0.764,0.288,-5.775,0.087,128.172,11,4
Frantic,The Money Will Roll Right In,Landshark,Fang,7ujGFXp50Uwe3fkIHq5Fgn,1995-05-17,44,147160,0.234,0.000265,0.553,0.208,0.225,0.639,-13.471,0.0393,141.106,4,4
Frantic,Rock'n Roll Bullshit,Legless Bull,Government Issue,6GmjDCWgWvitT6k4Xsd6ju,1981,21,73600,0.32,0.00841,0.836,0.00105,0.389,0.149,-15.436,0.139,200.072,2,4
Frantic,Rich Kids,The Best of Agression,Agression,6dktA1sSK3FKqjDz05xwhl,1982,18,95453,0.493,0.25,0.989,0.0,0.438,0.19,-7.267,0.0714,112.31,1,4
