mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Depression,Wish I Was Better,Wish I Was Better,Kina,1kAkUHFb7ryeVkVSRD6Nkj,2020-04-10,65,140571,0.732,0.747,0.304,6.13e-05,0.143,0.185,-13.086,0.111,139.965,0,4
Depression,Suicide Letter 2,Nightmare Hills,Trick James,31tqdc6hO91Byv18aRLhNE,2017-11-06,56,177606,0.709,0.623,0.604,0.0,0.547,0.584,-9.048,0.405,82.999,4,4
Depression,i fucked up,LONEWOLF,convolk,7zkLlx4bTeeyUyzs1L7gV4,2018-09-25,2,159149,0.646,0.00925,0.709,0.000308,0.115,0.281,-6.005,0.0381,80.504,5,4
Depression,Never Be Alright,Never Be Alright,Seon,6zJffE1wHyAu5WwNYwt0VI,2019-01-23,11,168280,0.835,0.625,0.283,3.4e-06,0.102,0.282,-10.121,0.0781,86.983,7,4
Depression,Imagination,Another Memory,DempseyRollBoy,5xAPJyRkSdjHLNHOEs0GWp,2019-08-16,0,161495,0.887,0.168,0.693,0.0,0.0895,0.257,-11.876,0.0941,106.966,4,4
Depression,Better Off (Dying),"Come Over When You're Sober, Pt. 1",Lil Peep,1tlrTC3x7viJ1U30oOFGdF,2017-08-15,68,154814,0.521,0.00835,0.766,0.0,0.155,0.196,-4.693,0.0409,74.987,3,4
Depression,im used to it,im used to it,Powfu,5PqreNOgHtz0JusSoeitaF,2020-04-17,0,175242,0.647,0.752,0.341,0.0,0.102,0.337,-8.51,0.0382,79.072,0,4
Depression,Love Is More Depressing Than Depression,Love Wounds,prxz,7A0T4eb6jPhhQp3KQis6ww,2017-10-21,31,133276,0.75,0.76,0.227,0.125,0.135,0.416,-16.255,0.236,100.163,0,4
Depression,Chill Calling,Chill Calling,Fatboibari,2icVMtiC4OalZXYJTnynlu,2018-11-16,55,99474,0.645,0.171,0.272,0.0,0.337,0.358,-17.213,0.343,110.479,8,4
Depression,Is It Too Late for Me,Is It Too Late for Me,Beowülf,5qbWgH6xs6CUkua6tG2BNP,2018-01-02,1,117002,0.86,0.862,0.302,0.269,0.168,0.935,-19.123,0.148,113.987,1,4
Depression,Say Goodbye,Say Goodbye,Monty Datta,3xNIVmBIe839tAsoGe3A4b,2019-06-19,67,150415,0.706,0.468,0.297,0.0,0.0725,0.123,-13.652,0.132,104.049,3,4
Depression,Broken Down,Maybe This Was Supposed To Happen,Ollie,4rvB7ztrX4I8Ca9XTqIzD2,2020-04-17,44,205170,0.707,0.743,0.461,0.0,0.0986,0.361,-10.5,0.453,80.272,5,4
Depression,"...And To Those I Love, Thanks For Sticking Around",STOP STARING AT THE SHADOWS,$uicideboy$,41LhQUkElADQ5YUbpYv2D0,2020-02-14,1,168489,0.792,0.13,0.512,8.82e-05,0.14,0.11,-6.875,0.0408,113.978,2,4
Depression,She Wonders Why,She Wonders Why,Astrus*,0I3Lzmf3JDIOyFLcrruRjO,2018-02-07,3,131201,0.671,0.468,0.288,0.0,0.139,0.42,-14.176,0.496,68.287,1,5
Depression,Haunted,Haunted,Zimm,6ph1Q5pONWARCiSX8Ua6JE,2017-09-03,49,176067,0.708,0.407,0.594,0.0,0.139,0.306,-8.283,0.0745,109.922,4,4
Depression,boots,boots,Le Play,2nfQxL7hzZXUZCmzXXEVqJ,2020-05-15,42,126545,0.738,0.0685,0.412,0.0,0.136,0.393,-9.989,0.299,109.939,5,4
Depression,BURN,BURN,LIL DUSTY G,3jNmig8j1tlvXWL37UQDMz,2017-12-21,44,206649,0.715,0.747,0.689,0.0,0.112,0.365,-6.035,0.169,122.012,1,4
Depression,I Know You So Well,I Know You So Well,Ondi Vil,1j1grC3HUOkKTQ8gqK8wKg,2018-02-12,3,175522,0.649,0.873,0.213,0.765,0.104,0.0957,-12.285,0.0731,133.985,7,4
Depression,Paralyzed,Mansion,NF,5DHQKZCOZhGNTbYBCekWx0,2015-03-31,73,270453,0.51,0.214,0.643,3.22e-06,0.101,0.0397,-6.602,0.0485,130.081,0,4
Depression,When Have I Fallen,When Have I Fallen,Kochetkovv,1g9pNxvJYOSUIeXYhaOFTr,2019-01-19,0,123876,0.711,0.864,0.111,0.925,0.121,0.273,-19.202,0.0696,124.003,11,4
Depression,Lost,Forgive Me for My Honesty,Ivan B,5hJZFL1Mumu4YGwfoF2xRG,2017-08-25,39,210886,0.439,0.575,0.58,0.0,0.0912,0.405,-10.045,0.405,170.611,9,3
Depression,Numb,Numb,Wolf,5HqsIJnVMbvNjtyxaV3XcC,2018-08-20,41,215838,0.798,0.682,0.429,0.0,0.329,0.597,-10.494,0.262,90.986,11,4
Depression,Broken,Broken,Yung City,4EZX5x267YqmYqProQuxyG,2018-10-10,39,154331,0.62,0.0999,0.724,0.0,0.224,0.465,-6.206,0.316,77.949,1,4
Depression,What Brightside?,"One Day, I'll Be Okay.",dxrrvn,7hTtjZpzDLKdpoKCQStXRs,2020-01-03,37,176793,0.711,0.819,0.622,0.000992,0.326,0.454,-10.476,0.117,106.035,3,4
Depression,Nobody Cares,Nobody Cares,Kina,4CALLtGlZBwdpfQvMQvhH2,2018-03-05,25,175229,0.657,0.725,0.159,0.73,0.279,0.0833,-15.618,0.0395,100.018,4,4
Depression,INSECTS,INSECTS,LIL DUSTY G,4nushtVyhmJXKMiHWA0NLH,2019-02-01,58,158346,0.582,0.379,0.397,0.0,0.0759,0.531,-10.582,0.0453,170.031,2,4
Depression,Broken,Broken,Lund,4W8sUeokQKfHt1uTXp0Jq0,2020-04-17,72,200672,0.83,0.0563,0.583,0.0005,0.109,0.146,-2.052,0.0412,134.0,0,4
Depression,Stay,Solace,iamjakehill,1GXuVOHHqIUKgfL9szuGTs,2018-04-15,31,185091,0.728,0.811,0.668,0.0,0.117,0.857,-8.386,0.143,82.967,2,4
Depression,Depression (feat. Young Verse),Depression (feat. Young Verse),Nakuu,1vhNdj120DThwevpJnr4q6,2017-06-29,38,206053,0.761,0.581,0.505,0.0,0.0902,0.407,-12.327,0.264,76.457,6,4
Depression,It's Not My Fault,It's Not My Fault,Cxldaf,3t74xBwOxCecWSTj0lpKrN,2020-08-07,17,222901,0.831,0.838,0.394,0.000681,0.111,0.0889,-13.494,0.322,139.801,1,4
Depression,Who I've Become,Who I've Become,Cxldaf,4yX020tKTnmtAwsNouIpl9,2020-07-31,16,165602,0.652,0.808,0.372,1.39e-05,0.124,0.129,-14.199,0.498,138.947,8,4
Depression,room to breathe,room to breathe,fats'e,3Mr7KgAZdL7XRHWrgt40hA,2018-09-25,47,174242,0.687,0.131,0.645,3.9e-05,0.116,0.249,-7.319,0.0282,134.047,6,4
Depression,Rest,Rest,Equator,5ZZ2qNQgS5DIUmU7lHZnfS,2020-02-14,0,219375,0.454,0.11,0.582,0.312,0.269,0.0708,-8.911,0.0699,127.829,1,4
Depression,Heaven Above,Heaven Above,PTM,2lTmfOwj9qGin72nkQtx5O,2019-04-26,0,233132,0.767,0.498,0.716,0.0,0.138,0.44,-2.408,0.0838,85.975,3,4
Depression,In My Head,In My Head,Ollie,3bFOB3ZrsB41dOP0uTXVy5,2020-09-11,34,143611,0.731,0.807,0.413,0.0,0.113,0.738,-7.863,0.0461,139.891,7,4
Depression,Gone Like I'm Dying,Gone Like I'm Dying,Seon,6V3OpxM3Pdb3WewGwvM2SE,2020-06-22,0,204460,0.494,0.779,0.331,0.0,0.111,0.575,-9.24,0.0519,108.456,1,4
Depression,SAME FEELINGS,SAME FEELINGS,lil a-lik,5r5OglITwj3Gc4nrml8npb,2017-09-03,50,154557,0.693,0.288,0.626,0.00441,0.126,0.171,-8.01,0.101,124.722,8,4
Depression,WHAT WERE YOU THINKING,WHAT WERE YOU THINKING,Cxldaf,0H5mo6JYyKpT1dawByK44x,2020-09-18,12,153145,0.849,0.896,0.427,0.0,0.0879,0.488,-14.757,0.759,90.073,0,4
Depression,Kill Yourself (Part III),My Liver Will Handle What My Heart Can't,$uicideboy$,5XAPpyIoYF3QXP34Hv8Pvx,2015-09-21,1,145078,0.753,0.324,0.679,4.21e-05,0.423,0.19,-7.092,0.0349,105.977,5,4
Depression,Text You Back,Text You Back,Presence,4w40Qogh5Ibzpsl9daHS6I,2020-09-18,6,183000,0.553,0.752,0.546,2.64e-06,0.108,0.626,-8.985,0.123,170.053,7,4
Depression,WRONG,CHRYSALISM,EL GUAPO,2qeUpuOij3PCTEGj0j4bsW,2020-09-25,0,135174,0.742,0.628,0.409,0.0,0.111,0.367,-11.835,0.424,171.979,6,4
Depression,Bertha,Bertha,Ecvargas,0y2RwJ8bU45Avw8UVjVLsO,2019-07-17,14,149838,0.78,0.429,0.394,0.0,0.19,0.278,-7.268,0.341,84.826,0,4
Depression,Shadows,Shadows,Anthony Sidoti,6KmD0iJgA4STNbZEc04o1b,2020-09-02,21,176250,0.642,0.0623,0.671,0.0,0.281,0.425,-6.581,0.0281,120.068,4,4
Depression,life or death,life or death,aftrthght,5TxYnk5bdNdvIoTRJAgqNt,2019-12-27,44,128400,0.836,0.492,0.421,0.0,0.111,0.329,-11.325,0.0893,99.951,0,4
Depression,When I'm On The Floor,7 HOURS,Cxldaf,6slnFWwkpXclKpNkxeraws,2020-10-30,15,165759,0.831,0.891,0.291,0.0,0.0971,0.727,-11.032,0.491,138.908,1,4
Depression,Changes,Changes,Samson Ace Miller,0lNNMH0U9Pk7zY5pjXGEK1,2020-07-17,46,132460,0.782,0.663,0.558,0.000932,0.152,0.574,-9.921,0.194,116.137,11,4
Depression,"i don't know, let it go","when i'm manic, i can't feel a thing",ghxst,5tNszZXC54hXO1VgwiMWOj,2019-10-30,18,264131,0.885,0.17,0.744,0.000223,0.465,0.394,-3.887,0.049,117.916,3,4
Depression,Heaven Above,Cock Back & SHOOT,PTM,1pGYqrjY1Res3vbw2CEUMH,2019-05-20,0,233132,0.767,0.498,0.716,0.0,0.138,0.44,-2.408,0.0838,85.975,3,4
Depression,rumors,John,John Phelps,2m6h3qMCzfyNneeYWKhUEB,2020-11-11,12,206628,0.579,0.892,0.371,0.00869,0.327,0.0552,-11.149,0.0282,114.948,1,4
Depression,Baby You're Worth It,Baby You're Worth It,Kina,6vJ6FR4WtlKSxe8lmh3F1C,2018-06-13,12,130925,0.695,0.685,0.253,0.14,0.105,0.264,-15.884,0.0461,120.033,2,4
Depression,You Don't Want Me Anymore,You Don't Want Me Anymore,Snøw,0K4gxQ2u3545b0GAu85ObO,2019-05-31,67,165000,0.685,0.367,0.23,0.000971,0.101,0.0417,-12.525,0.0388,96.085,0,4
Depression,i'm closing my eyes,i'm closing my eyes,potsu,3NsuucK8qXpIJf7KPZX7vq,2017-05-17,68,118302,0.895,0.534,0.109,0.549,0.106,0.546,-13.853,0.0996,134.067,0,4
Depression,Can We Kiss Forever?,Can We Kiss Forever?,Kina,58wyJLv6yH1La9NIZPl3ne,2018-08-31,77,187931,0.522,0.894,0.128,0.026,0.0941,0.124,-18.717,0.0357,109.986,4,4
Depression,Are You Still With Him,Are You Still With Him,Kina,4nlry8WISrv04S1E619p3A,2018-05-02,48,193567,0.611,0.922,0.322,0.000818,0.35,0.315,-14.461,0.0367,119.957,2,4
Depression,changes,?,XXXTENTACION,7AFASza1mXqntmGtbxXprO,2018-03-16,80,121886,0.669,0.883,0.308,0.0,0.0984,0.52,-10.068,0.029,64.934,11,4
Depression,Life is Beautiful,"Come Over When You're Sober, Pt. 2",Lil Peep,5rYpwP1dHWGVMrSZbTmt3e,2018-11-09,72,207586,0.533,0.0385,0.638,0.000932,0.0758,0.324,-9.411,0.0636,135.056,10,4
Depression,I Fall Apart,Stoney (Deluxe),Post Malone,75ZvA4QfFiZvzhj2xkaWAh,2016-12-09,80,223346,0.556,0.0689,0.538,0.0,0.196,0.291,-5.408,0.0382,143.95,8,4
Depression,Wishing Well,Legends Never Die,Juice WRLD,6o3QUC5oAE4g6WxRIFcZtb,2020-07-10,2,194621,0.65,0.00336,0.613,0.0,0.267,0.0804,-6.13,0.128,149.972,9,4
Depression,Duality,Duality,Presence,5vNBbH938Fna8WdxsxDKOQ,2020-05-22,1,165923,0.692,0.0109,0.752,0.0,0.386,0.457,-6.104,0.0391,129.987,8,4
Depression,Survive,Survive,Lil Happy Lil Sad,62IJwwGlHV0xomvojq4dEW,2017-09-17,50,153913,0.809,0.812,0.232,0.00227,0.09,0.371,-12.797,0.0495,115.034,9,4
Depression,Scars on My Heart,Scars on My Heart,Powfu,3UYn4qdsgnQlbOgYiVIyYJ,2018-11-28,57,224000,0.652,0.931,0.483,0.0,0.0959,0.469,-8.92,0.246,78.267,6,4
Depression,im so sick of this,post death,guccihighwaters,1i9ItiMY9JrFTnqkTlm0n0,2017-08-31,0,234736,0.719,0.891,0.387,0.0,0.114,0.17,-9.38,0.0643,135.064,10,4
Depression,I Don't Wanna Do This Anymore,Revenge,XXXTENTACION,5de9Ho64dovuQI8Uhn5gPD,2017-05-16,77,87560,0.433,0.843,0.778,0.0,0.139,0.764,-7.681,0.041,114.208,4,4
Depression,I'm Sorry,508-507-2209,Joyner Lucas,3dqxngWDgh4tb0VSb83nvc,2017-06-16,60,349785,0.746,0.252,0.576,0.0,0.074,0.337,-7.461,0.414,110.2,8,4
Depression,"ALONE, PART 3",?,XXXTENTACION,2oe6dDthgthqUkfL3czpEd,2018-03-16,68,109986,0.61,0.883,0.258,0.0145,0.103,0.164,-12.758,0.0331,127.08,0,4
Depression,I Guess You Moved On,I Guess You Moved On,Papithbk,6rX9gAIAqDdXvcpjkEPKyb,2018-10-13,31,72254,0.601,0.315,0.758,0.0,0.076,0.171,-9.4,0.442,95.971,7,4
Depression,Dark Knight Dummo (Feat. Travis Scott),Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,3YeJXuRSNS5FYwOsDu44kD,2017-12-05,68,256162,0.28,0.167,0.821,0.0,0.139,0.254,-2.864,0.111,181.444,8,3
Depression,Let Me Die,Let Me Die,Lil Happy Lil Sad,7riw7J5mZsWvf3x1fSEZtS,2017-07-29,0,218775,0.601,0.709,0.499,0.919,0.112,0.383,-11.542,0.0315,78.988,4,4
Depression,i hate me too,post death,guccihighwaters,78H9IT4mIRoFWBfgdGr1sU,2017-08-31,0,156942,0.719,0.643,0.473,0.00692,0.105,0.304,-10.595,0.0538,130.04,10,4
Depression,NUMB,?,XXXTENTACION,01TnVDiet1DFTsyWKUKovl,2018-03-16,76,186267,0.414,0.1,0.416,0.179,0.131,0.196,-8.024,0.0251,159.91,11,4
Depression,anything for your love,post death,guccihighwaters,6hhOcxrMMMUAoUW5j1Bkje,2017-08-31,0,184685,0.814,0.928,0.333,1.23e-06,0.0853,0.18,-11.492,0.0685,134.981,5,4
Depression,Save Me,17,XXXTENTACION,2UwbhMie1EAYuTZ0QXeMwl,2017-08-25,70,163201,0.731,0.307,0.204,0.0109,0.0989,0.191,-11.314,0.0369,142.141,9,4
Depression,i thought i died inside,singles,guccihighwaters,4pUzAWwqEBpgt2B5JsMzmC,2017-10-15,2,186480,0.66,0.908,0.383,0.0,0.106,0.173,-9.781,0.0359,129.959,6,4
Depression,Falling Down - Bonus Track,Falling Down (Bonus Track),Lil Peep,0Dn40gxVCMo5TkgS8Ik18Q,2018-09-19,0,196400,0.669,0.0175,0.574,0.00294,0.146,0.273,-6.442,0.0286,120.013,4,4
Depression,i am burning,singles,guccihighwaters,1QmRV9gwHujIMkF2MhjpSn,2017-10-15,0,173096,0.697,0.94,0.498,0.000379,0.111,0.273,-6.449,0.0426,140.181,3,4
Depression,Losin Control,There's Really A Wolf,Russ,4cxMGhkinTocPSVVKWIw0d,2017-05-05,75,237506,0.759,0.515,0.245,0.000154,0.102,0.209,-6.545,0.138,96.992,6,4
Depression,Scared Of Love,Goodbye & Good Riddance,Juice WRLD,69g6PNgMneFIDOc6q29oUC,2018-05-23,0,170538,0.642,0.032,0.562,0.0,0.168,0.177,-4.869,0.0812,158.001,11,4
Depression,I'll Get There Too,I'll Get There Too,Presence,3dm66iJ77x43Fr3gI3oxut,2019-12-13,35,208695,0.645,0.189,0.417,0.563,0.102,0.0375,-8.105,0.0456,92.001,8,4
Depression,emotions,nothings ever good enough,iann dior,5CRXf83hn7NVeWEs7rm63m,2019-04-12,0,131213,0.63,0.0131,0.63,0.0,0.142,0.163,-6.211,0.0395,80.512,9,4
Depression,Hide (feat. Seezyn),Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,6rz0dTA0PdhXImFV5EjM0w,2018-12-14,76,205800,0.715,0.0622,0.639,0.0,0.157,0.151,-5.017,0.0752,149.996,5,4
Depression,Reborn,KIDS SEE GHOSTS,KIDS SEE GHOSTS,4RVbK6cV0VqWdpCDcx3hiT,2018-06-08,71,324674,0.585,0.339,0.597,0.0404,0.195,0.227,-7.499,0.037,100.051,0,4
Depression,what are you so afraid of,SKINS,XXXTENTACION,57nOpVSc3j9o03Cr928ZM4,2018-12-07,67,150769,0.639,0.774,0.312,0.469,0.0857,0.347,-9.902,0.0301,103.369,0,4
Depression,Hurt Me,Goodbye & Good Riddance,Juice WRLD,3XRQT7EoS4U87rUuJwg5P3,2018-12-10,70,122285,0.62,0.128,0.451,0.0,0.373,0.294,-7.623,0.17,156.906,6,4
Depression,im gonna fade away,singles,guccihighwaters,1DtsjONE51HFBpsjpYhZnG,2017-10-15,0,225441,0.74,0.888,0.566,0.0,0.103,0.372,-5.815,0.0371,132.015,3,4
Depression,Love Again,Missing,itssvd,24AwtsoqGVqmCyFHpjMEBm,2017-02-12,0,89340,0.643,0.809,0.417,0.0147,0.168,0.355,-10.155,0.186,94.435,4,4
Depression,Is This the Life I Chose?,The Dark Ages,Aaryan Shah,2P13hDaVsOIvltSsXmZzXs,2020-10-30,54,217173,0.599,0.744,0.332,6.93e-05,0.133,0.184,-9.434,0.0497,93.941,6,4
Depression,My Side,My Side,Neyomi,0c5gt68cTZE0DkHqS6ASuz,2021-03-19,45,148793,0.642,0.666,0.734,2.02e-06,0.111,0.426,-7.327,0.135,157.99,4,4
