mood,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
Contentment,Lucky,We Sing. We Dance. We Steal Things.,Jason Mraz,0IktbUcnAGrvD03AWnz3Q8,2008-05-12,74,189613,0.625,0.294,0.414,0.0,0.151,0.669,-8.7,0.0369,130.088,0,4
Contentment,New Soul,Yael Naïm,Yael Naim,476JcJ3TpAuCOlGdCmomGm,2007-10-22,56,225106,0.769,0.733,0.371,3.73e-05,0.106,0.653,-8.522,0.0326,100.001,0,4
Contentment,Sunday Morning,Songs About Jane,Maroon 5,4T5cqerbDXueYSVfXkIITo,2002-06-25,0,244866,0.604,0.0756,0.761,0.0,0.062,0.787,-5.227,0.0468,88.04,0,4
Contentment,Brighter Than The Sun,All Of You,Colbie Caillat,5YTtTbqxUzJHD3CpbNHerP,2011-01-01,65,231213,0.629,0.00952,0.793,1.15e-06,0.218,0.588,-5.942,0.0346,95.981,9,4
Contentment,Budapest,Wanted on Voyage,George Ezra,7q0aQpiLv5tIsupcgQ3Ny4,2015-01-20,5,200733,0.717,0.0846,0.455,0.0,0.11,0.389,-8.303,0.0276,127.812,5,4
Contentment,Bubbly,Coco,Colbie Caillat,1lkvpmrCaXK8QtliFDcHBO,2007-01-01,73,196226,0.688,0.594,0.477,0.0,0.115,0.257,-6.684,0.036,127.866,9,4
Contentment,Ophelia,Cleopatra,The Lumineers,3d8y0t70g7hw2FOWl9Z4Fm,2016-04-08,76,160097,0.664,0.613,0.573,0.000363,0.0857,0.566,-6.519,0.0277,76.023,5,4
Contentment,Somewhere Only We Know,Hopes And Fears,Keane,0ll8uFnc0nANY35E0Lfxvg,2004-01-01,74,236160,0.453,0.0794,0.655,7.61e-06,0.0849,0.368,-4.22,0.0259,172.012,9,4
Contentment,Girls Chase Boys,Lights Out,Ingrid Michaelson,14sAMwqbuFDSlLKmVBD9MI,2014-04-15,3,221413,0.473,0.031,0.82,1.55e-05,0.0414,0.678,-5.702,0.0408,84.893,8,4
Contentment,I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,1EzrEOXmMH3G43AXT1y7pA,2008-05-12,81,242946,0.703,0.559,0.444,0.0,0.0973,0.712,-9.331,0.0417,150.96,11,4
Contentment,Everybody,Everybody,Ingrid Michaelson,05xaXtqDCSFR9OLS5tL5oQ,2009-08-25,0,209546,0.74,0.446,0.63,0.0,0.08,0.464,-6.735,0.0338,95.014,11,4
Contentment,Barcelona,Wanted on Voyage,George Ezra,58Qol5xzalwqF912GE9vQv,2015-01-20,0,188960,0.629,0.32,0.572,0.000853,0.109,0.182,-9.332,0.0307,93.997,5,4
Contentment,You're Beautiful,Back to Bedlam,James Blunt,0vg4WnUWvze6pBOJDTq99k,2005-08-08,76,209493,0.675,0.633,0.479,1.76e-05,0.088,0.454,-9.87,0.0278,81.998,0,4
Contentment,Secrets,Waking Up,OneRepublic,1NhPKVLsHhFUHIOZ32QnS2,2009-01-01,76,224693,0.516,0.0717,0.764,0.0,0.115,0.376,-6.223,0.0366,148.021,2,4
Contentment,Say You Won't Let Go,Say You Won't Let Go,James Arthur,1Pw5C4N6Fn5E4mGCxmbbVa,2016-09-09,68,211240,0.4,0.693,0.564,0.0,0.0863,0.483,-7.444,0.0523,99.269,10,4
Contentment,Pocketful of Poetry,Pocketful of Poetry,Mindy Gledhill,664BaAuqpjA66k9w31s29R,2013-09-10,0,140293,0.718,0.424,0.499,7.27e-06,0.125,0.665,-6.968,0.0294,122.92,0,4
Contentment,Hey There Delilah - Bonus Track,Every Second Counts,Plain White T's,3DWOTqMQGp5q75fnVsWwaN,2006,61,233280,0.522,0.831,0.453,1.21e-06,0.101,0.306,-7.859,0.0295,103.879,2,4
Contentment,Danny's Song,Sittin' In,Loggins & Messina,5mnvqisoDJilY0uCEdT8rG,1972,51,255773,0.507,0.806,0.198,0.0,0.102,0.601,-16.089,0.0324,141.261,2,4
Contentment,September Song - Guitar Acoustic,September Song (Guitar Acoustic),JP Cooper,7hmcaSpHioj7SGfOU565WI,2016-10-14,0,212152,0.595,0.313,0.419,0.0,0.107,0.524,-7.91,0.0295,94.853,0,4
Contentment,I Think I'm In Love,My Garden,Kat Dahlia,3U1TuSqHIubBA10cVP7Sk6,2015-01-09,71,202666,0.632,0.137,0.638,0.0,0.125,0.574,-6.731,0.0505,121.868,7,3
Contentment,The A Team,+,Ed Sheeran,1VdZ0vKfR5jneCmWIUAMxK,2011-09-09,74,258373,0.642,0.669,0.289,0.0,0.18,0.407,-9.918,0.0367,84.996,9,4
Contentment,Helplessly,Helplessly,Tatiana Manaois,1pvGWSvIXr8PTk8nC4SnXK,2014-03-23,56,185480,0.51,0.925,0.185,0.0,0.122,0.418,-13.651,0.0644,79.092,11,4
Contentment,Marry You,Doo-Wops & Hooligans,Bruno Mars,22PMfvdz35fFKYnJyMn077,2010-10-05,75,230192,0.621,0.332,0.82,0.0,0.104,0.452,-4.865,0.0367,144.905,10,4
Contentment,Thinking out Loud,x (Deluxe Edition),Ed Sheeran,34gCuhDGsG4bRPIf9bb02f,2014-06-21,83,281560,0.781,0.474,0.445,0.0,0.184,0.591,-6.061,0.0295,78.998,2,4
Contentment,Ho Hey,The Lumineers,The Lumineers,0W4Kpfp1w2xkY3PrV714B7,2012-04-03,75,163133,0.685,0.794,0.466,2.06e-06,0.0915,0.353,-9.074,0.0304,79.936,0,4
Contentment,"Gone, Gone, Gone",The World From The Side Of The Moon (Deluxe),Phillip Phillips,5L79aNYCTKiZq7vaOElXYj,2013-01-01,71,209693,0.664,0.129,0.642,0.0,0.114,0.501,-5.961,0.038,118.002,6,4
Contentment,For the First Time,Science & Faith,The Script,09ZcYBGFX16X8GMDrvqQwt,2011-01-18,62,252853,0.396,0.0328,0.629,0.0,0.183,0.358,-4.78,0.0287,173.794,9,4
Contentment,Good Life,Waking Up,OneRepublic,6OtCIsQZ64Vs1EbzztvAv4,2009-01-01,74,253306,0.634,0.0771,0.69,0.0,0.132,0.645,-7.804,0.052,94.988,6,4
Contentment,She Will Be Loved,Songs About Jane,Maroon 5,5s5t0OFg9lIlBFaCI14K1i,2002-06-25,0,257133,0.524,0.0567,0.711,0.0,0.134,0.539,-5.494,0.0405,203.867,0,4
Contentment,Let Her Go,All the Little Lights,Passenger,6GmUVqe73u5YRfUUynZK6I,2012-06-29,4,252733,0.479,0.365,0.545,0.0,0.0963,0.244,-7.346,0.0688,74.897,7,4
Contentment,Home,The World From The Side Of The Moon (Deluxe),Phillip Phillips,4rsW3WCZBGwhHfJWuHRwyT,2013-01-01,69,210173,0.606,0.0256,0.826,1.56e-05,0.117,0.322,-6.04,0.0307,121.04,0,4
Contentment,Hold Back The River,Chaos And The Calm,James Bay,1KZyVnyptQcPzkx7ELCnZC,2015-03-20,70,238746,0.715,0.0526,0.715,0.0,0.0936,0.507,-7.364,0.0902,134.922,5,4
Contentment,Starving - Acoustic,Starving (Acoustic),Hailee Steinfeld,3rdTo5LQGou3pS2ZLxTAcQ,2016-11-11,58,181293,0.788,0.586,0.262,0.0,0.117,0.719,-8.354,0.0419,99.859,4,4
Contentment,Breakeven,The Script,The Script,38xWaVFKaxZlMFvzNff2aW,2008-09-08,69,261426,0.627,0.174,0.699,0.0,0.0789,0.535,-4.504,0.0244,94.003,10,4
Contentment,Riptide,Dream Your Life Away (Special Edition),Vance Joy,3JvrhDOgAt6p7K8mDyZwRd,2014-09-09,80,204280,0.484,0.431,0.731,0.0,0.151,0.51,-6.694,0.0379,101.654,1,4
Contentment,Better Place,Wildfire,Rachel Platten,7xbXQeepclfQNqI3mLPb3c,2016-01-01,59,176386,0.557,0.914,0.4,0.000897,0.107,0.348,-8.16,0.0274,100.205,0,4
Contentment,Lego House,+,Ed Sheeran,5ubHAQtKuFfiG4FXfLP804,2011-09-09,72,185093,0.592,0.562,0.637,0.0,0.13,0.565,-8.48,0.0992,159.701,11,4
Contentment,Good News,Ocean Park Standoff,Ocean Park Standoff,1dXCXb006YbPSAajh6qhaF,2017-03-03,53,188138,0.602,0.172,0.793,0.0,0.069,0.283,-4.043,0.0767,90.093,9,4
Contentment,Let It Go,Chaos And The Calm,James Bay,3nnG7AM9QopHVPEuLX3Khk,2015-03-20,72,260533,0.536,0.82,0.311,1.65e-05,0.107,0.246,-10.396,0.0288,147.486,1,4
Contentment,Won't Go Home Without You,It Won't Be Soon Before Long.,Maroon 5,0tuyEYTaqLxE41yGHSsXjy,2007-01-01,63,231173,0.737,0.0149,0.615,0.0,0.102,0.41,-3.76,0.0317,110.023,3,4
Contentment,East of Eden,Kicker,Zella Day,2Wc2tcQl7cPetPKeXH3GD3,2015-01-01,68,186213,0.598,0.0355,0.803,9.66e-05,0.107,0.567,-3.203,0.0349,122.889,1,4
Contentment,Photograph,x (Deluxe Edition),Ed Sheeran,1HNkqx9Ahdgi1Ixy2xkKkL,2014-06-21,85,258986,0.614,0.607,0.379,0.000464,0.0986,0.201,-10.48,0.0476,107.989,4,4
Contentment,Habits of My Heart,Habits of My Heart,Jaymes Young,0elXIl26ZrovBULLTrEGK6,2014-09-28,61,210639,0.392,0.665,0.498,0.000118,0.34,0.59,-7.63,0.117,72.048,9,4
Contentment,(Sittin' On) the Dock of the Bay,"Atlantic 60th: Soul, Sweat And Strut",Various Artists,50uGbeaQIxKiSc7jvRTjWx,2007-10-30,62,166826,0.484,0.724,0.312,1.65e-06,0.0601,0.598,-13.522,0.0535,205.981,2,4
Contentment,Can't Help Falling in Love,Can't Help Falling in Love,Haley Reinhart,0Rm2G83ELwkuEgpHlJcBPn,2015-10-09,0,173500,0.406,0.951,0.0307,0.0,0.0984,0.245,-17.636,0.04,136.716,0,4
Contentment,Mess Is Mine,Dream Your Life Away (Special Edition),Vance Joy,29jtZGdgpE2lWm2mkIt6HS,2014-09-09,67,223640,0.595,0.047,0.723,0.0286,0.0995,0.272,-8.256,0.0349,108.043,7,1
Contentment,Fire and the Flood,Dream Your Life Away (Special Edition),Vance Joy,6liNJDyWJjyHAgDnAX95bw,2014-09-09,67,249382,0.596,0.0242,0.827,0.0,0.0958,0.329,-4.402,0.0372,115.034,5,4
Contentment,Love Yourself,Love Yourself,Justin Bieber,5KFcz1OYNXyDX7HzSIsNdk,2015-11-09,0,233746,0.762,0.849,0.376,0.0,0.205,0.541,-9.931,0.363,100.084,4,4
Contentment,Thinking Out Loud,Thinking Out Loud,Ed Sheeran,2NR99tTHkakE63qMMnkgZV,2014-06-18,0,281560,0.781,0.474,0.445,0.0,0.184,0.591,-6.061,0.0295,78.998,2,4
Contentment,Better Together,Better Together,Us The Duo,6huS9u0BDfeQHq0lObNLPl,2015-04-28,65,200706,0.761,0.647,0.311,0.0,0.15,0.553,-10.597,0.0692,109.891,5,4
Contentment,House of Gold,Vessel,Twenty One Pilots,36tghkPg1AO4HsAzo6YpPp,2013-01-08,69,163880,0.68,0.445,0.693,0.0,0.208,0.851,-7.234,0.0435,114.948,0,4
Contentment,What Do I Know?,÷ (Deluxe),Ed Sheeran,2pJZ1v8HezrAoZ0Fhzby92,2017-03-03,68,237333,0.838,0.251,0.492,0.0,0.262,0.895,-5.69,0.038,115.092,1,4
Contentment,Tired of Talking,Treasure - EP,LÉON,63MRutmAXJwkxhMhPHoioS,2015-12-03,53,197000,0.669,0.127,0.693,2.94e-06,0.174,0.398,-6.407,0.0695,100.946,9,4
Contentment,Only Love,Every Kingdom,Ben Howard,2uhEKg8kIzpdvz4gyy6x8W,2011-01-01,70,249173,0.545,0.3,0.485,0.00137,0.119,0.341,-9.941,0.151,80.401,8,4
Contentment,Fire and Rain,Sweet Baby James,James Taylor,3LcYYV9ozePfgYYmXv0P3r,1970,1,200579,0.611,0.499,0.35,7.84e-06,0.0844,0.36,-14.48,0.0356,76.064,5,4
Contentment,Catch & Release - Deepend Remix,Catch & Release (Deepend Remix),Matt Simons,4X99feVnw46VIk2VNqWWL3,2015-09-18,50,195573,0.834,0.488,0.55,0.000476,0.109,0.142,-8.622,0.0451,105.008,1,4
Contentment,Daughters,Heavier Things,John Mayer,5FPnjikbwlDMULCCCa6ZCJ,2003-09-09,67,237906,0.674,0.836,0.413,1.95e-05,0.098,0.503,-7.816,0.0274,124.893,2,3
Contentment,Carry On,Carry On,Young Rising Sons,4dpD3TDufxz2rQ9JLkYPgV,2017-02-10,53,209585,0.639,0.456,0.654,8.45e-05,0.16,0.595,-5.287,0.0528,91.933,7,4
Contentment,Lights Down Low,Hell's Kitchen Angel,MAX,5A6BJLZArq1MPjsnmcuk5f,2016-04-08,64,223846,0.623,0.0632,0.493,0.0,0.104,0.594,-7.727,0.0338,81.019,5,4
Contentment,Oblivion,Bad Blood,Bastille,6ZeQp2XTOiPCePWRfCHSo5,2013-01-01,52,196346,0.422,0.76,0.321,2.33e-06,0.429,0.28,-8.952,0.0294,78.533,5,4
Contentment,This Town,This Town,Niall Horan,5dTJMpqiELczVuHJP3OAEu,2016-09-29,60,232600,0.679,0.699,0.407,0.0,0.122,0.195,-7.778,0.0302,111.814,9,4
Contentment,Somewhere Over The Rainbow_What A Wonderful World,Facing Future,Israel Kamakawiwo'ole,25U7raB3ZSszayTYClh4hF,1993-11-01,71,308026,0.663,0.928,0.168,5.68e-05,0.361,0.678,-13.725,0.0448,85.005,0,4
Contentment,Kids,Oracular Spectacular,MGMT,1jJci4qxiYcOHhQR247rEU,2007-12-14,79,302840,0.451,0.00076,0.931,0.0049,0.361,0.172,-3.871,0.0719,122.961,9,4
Contentment,There's Nothing Holdin' Me Back - Acoustic,There's Nothing Holdin' Me Back (Acoustic),Shawn Mendes,6gnS49VEamgI5zQmjsUxs3,2017-07-07,0,201093,0.776,0.501,0.573,0.0,0.212,0.905,-5.576,0.0481,121.931,11,4
Contentment,Perfect Strangers - Acoustic,Perfect Strangers (Acoustic),Jonas Blue,10g2KYRNWnxFLfjIqMTRyV,2016-07-15,0,191206,0.68,0.71,0.674,0.0,0.106,0.599,-4.179,0.0388,117.667,0,4
Contentment,History,History,One Direction,1Fp6l6zY6qrBg7NuvYgp8n,2015-11-06,0,187426,0.655,0.0352,0.699,0.0,0.064,0.802,-4.421,0.0493,86.704,11,4
Contentment,Perfect,÷ (Deluxe),Ed Sheeran,0tgVpDi06FyKpA1z0VMD4v,2017-03-03,86,263400,0.599,0.163,0.448,0.0,0.106,0.168,-6.312,0.0232,95.05,8,3
Contentment,Vacation,Vacation,Dirty Heads,7cdy4PbCdDZZNjyxoZyE0c,2017-08-11,68,209721,0.736,0.0381,0.751,0.0,0.105,0.839,-5.588,0.034,150.064,8,4
Contentment,Brand New,Brand New,Ben Rector,5EQ9yEra0SzVd673ZfKT4C,2015-08-28,0,243933,0.553,0.00338,0.936,1.35e-06,0.102,0.412,-5.015,0.11,144.884,9,4
Contentment,Everybody Talks,Picture Show (Deluxe Edition),Neon Trees,3528IXKpbb7OMjdjWYlbfD,2012-01-01,53,177280,0.471,0.00301,0.924,0.0,0.313,0.725,-3.906,0.0586,154.961,8,4
Contentment,I'm Not Famous,I'm Not Famous,AJR,050zgQwx9777OCfto94ll5,2016-03-25,0,220712,0.419,0.0143,0.741,0.0,0.309,0.671,-3.687,0.129,95.044,5,4
Contentment,Lost Boys,Ocean Park Standoff,Ocean Park Standoff,434j2chLPaquCFLIKCcxAB,2017-03-03,57,229411,0.619,0.0449,0.821,0.0,0.112,0.532,-5.626,0.0308,117.0,9,4
Contentment,Smile For Me (feat. Robin Thicke),In It To Win It,Charlie Wilson,7jGMczpju2gPgGArB1DiiJ,2017-02-17,29,197253,0.605,0.295,0.639,0.0,0.0696,0.484,-5.103,0.0637,88.576,1,4
Contentment,High,Young Rising Sons,Young Rising Sons,4gTwPFGhIIlYtlo59jbVUB,2014-07-08,55,165720,0.646,0.028,0.85,7.21e-05,0.281,0.518,-5.145,0.043,116.999,7,4
Contentment,Spirits,Hope,The Strumbellas,5U1eDhGNl6uUQThJ4nBm7z,2016-04-22,0,203653,0.54,0.169,0.729,0.0,0.112,0.779,-3.709,0.0276,80.454,0,4
Contentment,Haven't Met You Yet,Crazy Love,Michael Bublé,4fIWvT19w9PR0VVBuPYpWA,2009-10-06,71,244586,0.615,0.152,0.733,0.0,0.109,0.796,-4.808,0.0335,122.58,8,4
Contentment,It's a Beautiful Day,To Be Loved,Michael Bublé,0mvkwaZMP2gAy2ApQLtZRv,2013-04-11,68,199266,0.532,0.0559,0.795,0.0,0.295,0.78,-3.979,0.0358,143.837,1,4
Contentment,I Won't Give Up,Love Is a Four Letter Word (Deluxe Edition),Jason Mraz,53QF56cjZA9RTuuMZDrSA6,2012-04-13,71,240165,0.483,0.694,0.303,0.0,0.115,0.139,-10.058,0.0429,133.406,4,3
Contentment,Put Your Records On,Corinne Bailey Rae,Corinne Bailey Rae,2dEJE18eoskLm4bjSW6kmY,2006,39,213538,0.737,0.162,0.502,3.71e-06,0.181,0.582,-7.871,0.0355,96.067,9,4
Contentment,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,6mghCOaaSvrke0z1EUVUIf,2009,0,216773,0.674,0.203,0.89,0.0,0.0819,0.737,-4.446,0.0459,97.02,1,4
Contentment,Love Song,Little Voice,Sara Bareilles,4E6cwWJWZw2zWf7VFbH7wf,2007-07-03,74,258826,0.583,0.0208,0.786,0.0,0.188,0.573,-3.142,0.0301,123.055,2,4
Contentment,Another Day in Paradise,Change of Scenery,Quinn XCII,4gHSezW5CHZCvjAUjF2pd5,2015-04-28,0,255000,0.652,0.161,0.802,0.0,0.143,0.559,-5.308,0.0669,167.952,11,5
Contentment,All I Want,In A Perfect World,Kodaline,2PwXOevGUSkU8qaYZjgLq2,2013-10-08,0,305746,0.209,0.172,0.412,0.15,0.0843,0.162,-9.733,0.0443,86.26,0,3
Contentment,I Choose You,The Blessed Unrest,Sara Bareilles,7jJH8F3PHlNvxfqEAAfFDl,2013-07-16,64,218573,0.731,0.105,0.572,0.00012,0.133,0.947,-7.889,0.0445,154.038,6,4
Contentment,Live Like We're Dying,Live Like We're Dying,Kris Allen,51YhN4y2tOvfI0Sv1hoBRo,2009-09-25,42,212746,0.578,0.0267,0.9,0.0,0.287,0.934,-2.501,0.0443,92.011,0,4
Contentment,Fine By Me,Andy Grammer,Andy Grammer,7tg0OrYieTMcQmxIczNMqE,2011-01-01,0,172813,0.603,0.00975,0.801,0.0,0.0443,0.863,-4.095,0.0326,89.998,11,4
Contentment,Life Happens,Life Happens - Single,Brandon & Leah,2Et7zuKHDbuXollVNWgIkH,2012-01-24,31,230139,0.78,0.645,0.712,0.0,0.0627,0.681,-5.911,0.184,139.968,9,4
Contentment,Ride,Blurryface,Twenty One Pilots,2Z8WuEywRWYTKe1NybPQEW,2015-05-15,82,214506,0.645,0.00835,0.713,0.0,0.113,0.566,-5.355,0.0393,74.989,6,4
Contentment,Good Old Days (feat. Kesha),GEMINI,Macklemore,2Za1AlJNvksouPPWbXpR2X,2017-09-22,71,240506,0.712,0.446,0.51,2.46e-05,0.112,0.268,-8.162,0.0633,122.964,8,4
Contentment,Fallin' For You,Breakthrough (Deluxe Edition),Colbie Caillat,1le5KVGTF1xWf2aUj7ruLy,2009,61,215546,0.644,0.156,0.834,0.0,0.112,0.593,-6.473,0.0275,117.043,4,4
Contentment,All of the Stars,x (Wembley Edition),Ed Sheeran,3Th56VIq2sEaEmPPETu7p5,2013,56,237146,0.54,0.00886,0.557,0.000182,0.307,0.287,-6.097,0.0259,75.035,11,4
Contentment,Tee Shirt - Soundtrack Version,Tee Shirt,Birdy,3C5in0EVdoGepp5bA6lhlE,2014-05-13,57,159506,0.684,0.837,0.341,2.69e-05,0.0883,0.557,-9.497,0.0272,75.948,9,4
Contentment,Your Body Is a Wonderland,Room For Squares,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,2001-08-16,74,249626,0.647,0.0206,0.729,0.0489,0.134,0.687,-6.251,0.0236,94.01,5,4
Contentment,Nervous - The Ooh Song/Mark McCabe Remix,Nervous (The Ooh Song/Mark McCabe Remix),Gavin James,3eRvE11OJfCYnaZwCFhMZD,2016-06-24,45,195413,0.634,0.254,0.822,0.000418,0.262,0.285,-7.438,0.0408,104.982,7,4
Contentment,Where Is The Love?,Elephunk,Black Eyed Peas,3CNqo3gYrfexdrtjFmC9he,2003,40,272533,0.834,0.11,0.696,0.0,0.13,0.804,-3.224,0.197,94.09,5,4
Contentment,Smile,Happy Hour,Uncle Kracker,4ZC8hXXqu2hPcDLw9QTdtQ,2009-09-11,68,201626,0.541,0.203,0.812,0.0,0.42,0.607,-3.764,0.0336,141.056,4,4
Contentment,Free Fallin',Full Moon Fever,Tom Petty,5tVA6TkbaAH9QMITTQRrNv,1989-01-01,79,256000,0.623,0.212,0.449,0.0,0.0613,0.572,-13.333,0.0253,84.383,5,4
Contentment,Daylight,Overexposed (Deluxe),Maroon 5,6TwfdLbaxTKzQi3AgsZNzx,2012-01-01,63,225306,0.657,0.00246,0.679,0.0,0.211,0.331,-5.511,0.0269,120.007,2,4
Contentment,Drift Away,No Stranger to Shame,Uncle Kracker,0RFgvrhkf9FiDRLA0BhzpZ,2002-07-09,69,255560,0.583,0.181,0.66,0.0,0.0979,0.861,-5.078,0.0377,151.956,11,4
Contentment,3 Foot Tall,Classified,Classified,7KtB8hfz8uH2BFC7ua1cNr,2014-09-30,46,220946,0.609,0.25,0.742,0.0,0.641,0.523,-5.739,0.0989,75.892,11,4
Contentment,Easily,Easily,Bruno Major,3TpXajg1nKzG3ngc9tBwrD,2016-11-25,0,210240,0.772,0.491,0.256,0.00612,0.144,0.357,-8.545,0.0481,118.902,7,3
Contentment,I Lived,Native,OneRepublic,7D49Iig0avHre9RFSUMkd2,2014-01-01,70,234546,0.599,0.0746,0.854,0.0,0.278,0.311,-5.429,0.0436,119.986,9,4
Contentment,Something I Need,Native,OneRepublic,4KANJH1baadr3U7XsVbM17,2014-01-01,57,241266,0.683,0.164,0.601,0.0,0.119,0.62,-6.927,0.0308,98.97,7,4
Contentment,Fresh Eyes,Fresh Eyes,Andy Grammer,7wahqDDzUPpJy91bVFHUF3,2016-12-09,51,198001,0.828,0.548,0.56,3.66e-05,0.15,0.872,-6.685,0.0327,122.054,0,4
Contentment,Snow (Hey Oh),Stadium Arcadium,Red Hot Chili Peppers,2aibwv5hGXSgw7Yru8IYTO,2006-05-09,80,334666,0.427,0.116,0.9,1.75e-05,0.119,0.599,-3.674,0.0499,104.655,11,4
Contentment,On Top Of The World,Night Visions (Deluxe),Imagine Dragons,6KuHjfXHkfnIjdmcIvt9r0,2012-09-04,69,189840,0.635,0.0893,0.926,4.53e-06,0.0928,0.761,-5.589,0.151,100.048,0,4
Contentment,If I Lose Myself,Native,OneRepublic,7hIRQZhDjab4YgqkkkehV9,2014-01-01,58,241640,0.482,0.0969,0.713,0.0,0.111,0.263,-6.017,0.0487,140.069,2,4
Contentment,Superheroes,No Sound Without Silence,The Script,37sINbJZcFdHFAsVNsPq1i,2014-09-15,75,245466,0.49,0.00218,0.885,0.0,0.0741,0.64,-4.121,0.0396,166.996,3,4
Contentment,Keep Your Head Up,Andy Grammer,Andy Grammer,7MapZTlRqFfUteNcghsTwf,2011-01-01,0,190480,0.666,0.044,0.78,0.0,0.128,0.795,-5.177,0.0404,90.004,7,4
Contentment,Mama - Acoustic,Mama (Acoustic),Jonas Blue,2o5woNaj4eQXCwbrJ001A2,2017-06-30,55,192277,0.463,0.769,0.367,0.0,0.0782,0.577,-5.881,0.0686,87.689,10,4
Contentment,Feel Again,Native,OneRepublic,75hLNJfiXV5k2YGrbGEW51,2014-01-01,57,185080,0.467,0.0198,0.815,1.23e-06,0.118,0.335,-7.929,0.0524,140.047,7,4
Contentment,Shots - Broiler Remix,Shots EP,Imagine Dragons,4XLm8FNvaTlmTAZmSrrV82,2015-05-04,58,191266,0.73,0.411,0.782,0.11,0.108,0.606,-7.109,0.0336,120.018,11,4
Contentment,What Do You Mean? - Acoustic,Purpose (Deluxe),Justin Bieber,5YNf9s8WE3iF33YaFNrgpa,2015-11-13,60,203800,0.773,0.794,0.358,0.0,0.104,0.756,-10.634,0.044,124.934,8,4
Contentment,We Just Havent Met Yet,We Just Havent Met Yet,Russ,0VzDv4wiuZsLsNOmfaUy2W,2016-09-11,54,237322,0.584,0.0785,0.559,0.0,0.0689,0.145,-7.565,0.032,87.528,0,4
Contentment,Issues,Nervous System,Julia Michaels,7vu0JkJh0ldukEYbTVcqd0,2017-07-28,74,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4
